UUID,Date,Sentiment_score,Lsa_summary
0fe7c8df-6641-4af1-be8a-c0dec2ba847d,2017-05-31T08:00:00.000+08:00,5,Eli Lilly Phase 3 RANGE Urothelial Cancer Trial of CYRAMZA Meets Primary Endpoint
131d5464-ae45-40df-bde5-33c2c31f8862,2017-05-31T08:00:00.000+08:00,4,"Bernstein Strategic Decisions Conference Begins Today, Presenters Include: Eli Lilly, Clorox, Celgene, Discovery Communications, Mastercard, Biogen, Nasdaq, Motorola, And Yum Brands"
7faf8dd3-cb6d-4fb0-8236-4a8fba974379,2017-05-31T08:00:00.000+08:00,4,A Peek Into The Markets: U.S. Stock Futures Up Ahead Of Beige Book
735c8180-f8fa-4951-9138-ec20b785ab29,2017-05-31T08:00:00.000+08:00,5,Eli Lilly Phase 3 RANGE Urothelial Cancer Trial of CYRAMZA Meets Primary Endpoint
d9805231-2f06-4de1-b142-14ef234c373a,2017-05-30T08:00:00.000+08:00,3,Monday's Market In 5 Minutes
14f6a3f4-df73-40e6-b1ac-cb95515f02b3,2017-05-30T08:00:00.000+08:00,3,Monday's Market In 5 Minutes
91e56a9d-0241-4c99-a162-46a4b5dd1448,2017-05-25T08:00:00.000+08:00,2,A Look At Nvidia's Largest Shareholders And What Their Presence Means
a997135f-9936-4445-a558-6e30e9fa56a2,2017-05-25T08:00:00.000+08:00,2,A Look At Nvidia's Largest Shareholders And What Their Presence Means
3fa70c8b-1bec-4e00-ae5d-5271b645b6d3,2017-05-23T08:00:00.000+08:00,4,"Zymeworks: Early But Compelling Data, Large Biopharma Partners And A Potential June Catalyst"
8dc84769-2669-4d82-9f0c-18ca5f563bb6,2017-05-23T08:00:00.000+08:00,4,"Zymeworks: Early But Compelling Data, Large Biopharma Partners And A Potential June Catalyst"
716b5719-90a8-4552-87fe-7bbf3712597c,2017-05-17T08:00:00.000+08:00,1,Watch These 5 Huge Put Purchases In Wednesday Trade
cab77d0d-f68d-47e4-994f-f399076d513c,2017-05-17T08:00:00.000+08:00,1,Watch These 5 Huge Put Purchases In Wednesday Trade
0a921415-fdcd-4ce0-8f44-783c54b4ed81,2017-05-16T08:00:00.000+08:00,4,Benzinga's Option Alert Recap From May 16
d2771a48-5687-487d-8f4d-298e80e5144e,2017-05-16T08:00:00.000+08:00,1,Option Alert: Lilly Jun 77.5 Puts Sweep: 1000 @ ASK $1.008: 4230 traded vs 2903 OI: Earnings 7/25 Before Open $78.97 Ref
8102f8a7-400d-4701-8ebd-fac797346e86,2017-05-16T08:00:00.000+08:00,3,Benzinga's Option Alert Recap From May 16
d9be58c2-11f5-4f18-a5e1-02e17c122fb8,2017-05-16T08:00:00.000+08:00,5,Option Alert: Lilly Jun 77.5 Puts Sweep: 1000 @ ASK $1.008: 4230 traded vs 2903 OI: Earnings 7/25 Before Open $78.97 Ref
f54e4377-043e-4f25-b86d-31ea69c34f98,2017-05-12T08:00:00.000+08:00,5,Lilly Announces Positive Results for Three Phase 3 Studies of Galcanezumab for the Prevention of Episodic and Chronic Migraine
00827f25-0025-4ffe-8954-eb3a7b360695,2017-05-12T08:00:00.000+08:00,4,Lilly Announces Positive Results for Three Phase 3 Studies of Galcanezumab for the Prevention of Episodic and Chronic Migraine
faccc3d8-5b83-4b43-964e-452ea6507153,2017-05-04T08:00:00.000+08:00,2,"Incyte, Lilly Disagree With FDA CRL for Baricitinib; Expects Lilly to Engage With FDA to Discuss Agency's Concerns, Determine Potential Path Forward"
f00b6bba-5a01-4a48-9267-e53781e2e82e,2017-05-04T08:00:00.000+08:00,3,"Incyte, Lilly Disagree With FDA CRL for Baricitinib; Expects Lilly to Engage With FDA to Discuss Agency's Concerns, Determine Potential Path Forward"
a123ddd1-d36b-4b9a-be1b-2610a1c76529,2017-05-01T08:00:00.000+08:00,1,"10-K Just Recently Out from Eli Lilly Shows Co. Received CID from State of Washington's Office of AG Related to Pricing of Insulin Products, Relationships with PBMs"
7333303e-d5e1-4b78-bf53-d85687275689,2017-05-01T08:00:00.000+08:00,3,"Companies Holding Shareholder Meetings Today Include: American Express, Dish Network, Eli Lilly, And Zynga"
b9b687f5-e6e4-4b5b-8196-700af8fb9687,2017-05-01T08:00:00.000+08:00,2,"10-K Just Recently Out from Eli Lilly Shows Co. Received CID from State of Washington's Office of AG Related to Pricing of Insulin Products, Relationships with PBMs"
7b12d710-859e-4869-b21e-12dec10c087f,2017-05-01T08:00:00.000+08:00,3,"Companies Holding Shareholder Meetings Today Include: American Express, Dish Network, Eli Lilly, And Zynga"
401b273a-0846-4b3c-b442-2fbb856ef000,2017-04-27T08:00:00.000+08:00,3,"Analyst Sees Eli Lilly Fairly Valued At $81 Per Share, Downgrades To Hold"
74454ee9-1f70-4247-8304-9d33034fb519,2017-04-27T08:00:00.000+08:00,1,"Benzinga's Top Upgrades, Downgrades For April 27, 2017"
1c029600-379f-42e6-bbcd-10569300e382,2017-04-27T08:00:00.000+08:00,4,Argus Research Downgrades Eli Lilly to Hold
1b8cd48f-829b-425b-9ae5-0cf20d9cfee9,2017-04-27T08:00:00.000+08:00,2,"Analyst Sees Eli Lilly Fairly Valued At $81 Per Share, Downgrades To Hold"
794fbdc5-63f9-49e2-a06f-e8ae2235c762,2017-04-27T08:00:00.000+08:00,4,"Benzinga's Top Upgrades, Downgrades For April 27, 2017"
d2091ced-80ec-4809-9e47-c444eb978a88,2017-04-27T08:00:00.000+08:00,3,Argus Research Downgrades Eli Lilly to Hold
9cea074f-8053-4af9-a7ee-8e69807f99a3,2017-04-25T08:00:00.000+08:00,4,Mark Your Calendar For These Days In May To Play The Volatility Around FDA Decision Dates
d7473396-169f-4437-acce-5b4a2c6dc05d,2017-04-25T08:00:00.000+08:00,4,"Eli Lilly Reaffirms FY 2017 Sales Guidance, Sees $21.8b to $22.3B vs $22.1B Est"
04d471f2-2b3e-4ddb-9306-c9c6f4655f35,2017-04-25T08:00:00.000+08:00,2,"Eli Lilly Reaffirms FY 2017 Adj EPS Guidance, Sees $4.05 to $4.15 vs $4.11 Est"
ebc6013f-900c-4b73-95c3-f9eab866cfc3,2017-04-25T08:00:00.000+08:00,4,"Eli Lilly Q1 EPS $0.98 vs $0.96 Est, Sales $5.23B vs $5.21B Est"
83a1b90b-17c5-49f2-90ef-ead62355b99f,2017-04-25T08:00:00.000+08:00,3,"15 Stocks To Watch For April 25, 2017"
04bedb6d-de05-4396-82d7-2f9d7c27a01b,2017-04-25T08:00:00.000+08:00,5,"Earnings Scheduled For April 25, 2017"
ce609c2e-e10c-40fa-9f3d-b8a6f4a17b57,2017-04-25T08:00:00.000+08:00,1,Mark Your Calendar For These Days In May To Play The Volatility Around FDA Decision Dates
bbed2bbb-efc1-4f49-937a-253437f0b846,2017-04-25T08:00:00.000+08:00,4,"Eli Lilly Reaffirms FY 2017 Sales Guidance, Sees $21.8b to $22.3B vs $22.1B Est"
cd370faa-d9d2-4dff-a548-544e43345ac5,2017-04-25T08:00:00.000+08:00,3,"Eli Lilly Reaffirms FY 2017 Adj EPS Guidance, Sees $4.05 to $4.15 vs $4.11 Est"
ab9698e7-2175-488b-960e-b851222edce3,2017-04-25T08:00:00.000+08:00,2,"Eli Lilly Q1 EPS $0.98 vs $0.96 Est, Sales $5.23B vs $5.21B Est"
4c3edf26-690a-457e-a77b-fcdea0251ac4,2017-04-25T08:00:00.000+08:00,1,"15 Stocks To Watch For April 25, 2017"
633c0931-6fa8-4a2d-9803-856b4ebea00d,2017-04-25T08:00:00.000+08:00,1,"Earnings Scheduled For April 25, 2017"
2ede0a79-e9be-4272-9d37-9b59cd26be50,2017-04-24T08:00:00.000+08:00,4,"Earnings: Caterpillar, Lockheed Martin, and Eli Lilly Report Tomorrow"
2e94407b-f5ba-4f59-9232-ff889edd8f00,2017-04-24T08:00:00.000+08:00,4,Eli Lilly Announces Phase 3 study Comparing Abemaciclib in Combination with an aromatase Met its Primary Endpoint
b0bc743f-cac1-49c7-90fd-c58b2a6f5097,2017-04-24T08:00:00.000+08:00,3,"Earnings: Caterpillar, Lockheed Martin, and Eli Lilly Report Tomorrow"
3bda9395-1cc7-4d23-b7d4-6e33a556b638,2017-04-24T08:00:00.000+08:00,4,Eli Lilly Announces Phase 3 study Comparing Abemaciclib in Combination with an aromatase Met its Primary Endpoint
cc29996c-c0ce-4178-9826-11d4ce1e9df6,2017-04-20T08:00:00.000+08:00,1,What Would A $5.8 Billion NIH Cut Look Like? Devastation
886da679-1cbc-41d9-a3ce-5724cb46c179,2017-04-20T08:00:00.000+08:00,1,What Would A $5.8 Billion NIH Cut Look Like? Devastation
45ecb00c-1939-483c-9582-c70d5b81ddcb,2017-04-17T08:00:00.000+08:00,2,15 Biggest Mid-Day Losers For Monday
9b7acd36-284e-47ef-8beb-4b3ff8f29bc9,2017-04-17T08:00:00.000+08:00,3,Hearing Leerink Defending Eli Lilly
3c9b8315-7167-4380-9205-d7aff73ff2e5,2017-04-17T08:00:00.000+08:00,4,"Benzinga's Top Upgrades, Downgrades For April 17, 2017"
b4856a4d-c623-456f-8d5a-8c05e7c7b3fa,2017-04-17T08:00:00.000+08:00,2,20 Stocks Moving In Monday's Pre-Market Session
bc622329-b2a0-4a37-83b3-6a9260b16f4f,2017-04-17T08:00:00.000+08:00,2,BMO Capital Downgrades Eli Lilly to Underperform
b4d36a9c-c701-4a50-8f23-037a4d2516e5,2017-04-17T08:00:00.000+08:00,3,Morgan Stanley Downgrades Eli Lilly to Equal-Weight
4e1a1892-fb5a-4915-9168-41ea3ef4a460,2017-04-17T08:00:00.000+08:00,1,"Eli Lilly -4.7% Premarket @ $81.88, Incyte -12.7% @ $123; FDA on Friday Declined to Approve, Lilly, Incyte Arthritis Drug Olumiant"
0c6ecca5-6734-4141-991c-0c662fce01c5,2017-04-17T08:00:00.000+08:00,4,15 Biggest Mid-Day Losers For Monday
fa4a2056-7409-4891-b99c-7b1979294b26,2017-04-17T08:00:00.000+08:00,3,Hearing Leerink Defending Eli Lilly
4b5df949-ebe2-4938-b770-2ebda4043f3b,2017-04-17T08:00:00.000+08:00,1,"Benzinga's Top Upgrades, Downgrades For April 17, 2017"
d3a7bf11-1edf-49d0-b400-4a2e440155ca,2017-04-17T08:00:00.000+08:00,3,20 Stocks Moving In Monday's Pre-Market Session
cab65777-7cb7-499d-b4b5-524a6e544325,2017-04-17T08:00:00.000+08:00,2,BMO Capital Downgrades Eli Lilly to Underperform
8a1250c9-7bed-4cac-8ffa-1d4edb664ca3,2017-04-17T08:00:00.000+08:00,3,Morgan Stanley Downgrades Eli Lilly to Equal-Weight
0706feac-f883-4459-a681-8e18f207d62e,2017-04-17T08:00:00.000+08:00,1,"Eli Lilly -4.7% Premarket @ $81.88, Incyte -12.7% @ $123; FDA on Friday Declined to Approve, Lilly, Incyte Arthritis Drug Olumiant"
4ab61aa8-4dc6-4d23-96a4-b9222a1fcdf5,2017-04-14T08:00:00.000+08:00,2,"Lilly Reaffirms Financial Guidance for 2017, Mid-term Guidance for Remainder of this Decade"
1c2edef0-b414-4f06-bb58-34b6314b0e9e,2017-04-14T08:00:00.000+08:00,2,"Lilly, Incyte Announce FDA Issues CRL for Baricitinib"
152dfca7-4d3d-4cd4-8aea-1c247c8bed9b,2017-04-14T08:00:00.000+08:00,3,"Lilly Reaffirms Financial Guidance for 2017, Mid-term Guidance for Remainder of this Decade"
5a65229b-a13d-4064-b830-a6f84146b61a,2017-04-14T08:00:00.000+08:00,4,"Lilly, Incyte Announce FDA Issues CRL for Baricitinib"
dd272edf-fd7f-48aa-bad1-dda3a12def84,2017-04-12T08:00:00.000+08:00,4,Healthcare Sector Earnings: Making A Comeback In Q1 2017?
12319ce5-811b-443d-a7f5-a0c68a4d1935,2017-04-12T08:00:00.000+08:00,2,Endpoint Reporter John Carroll Tweets: $LLY spokesperson says they are not disclosing the exact date on bari PDUFA. Really? What's the point of that?
00b7c38c-a332-4af2-adbf-c9eff02febf9,2017-04-12T08:00:00.000+08:00,4,Healthcare Sector Earnings: Making A Comeback In Q1 2017?
76e53775-d5b1-4d16-8020-6b59c5d7dcab,2017-04-12T08:00:00.000+08:00,1,Endpoint Reporter John Carroll Tweets: $LLY spokesperson says they are not disclosing the exact date on bari PDUFA. Really? What's the point of that?
d34070c0-ab67-4e83-ba3a-3489d20e207d,2017-04-07T08:00:00.000+08:00,2,FDA Warns Of Dangerous Hidden Ingredient In 5 OTC Male Sexual Enhancement Supplements
c5ffd7e7-f114-404b-964e-86090ba899cd,2017-04-07T08:00:00.000+08:00,3,FDA Warns Of Dangerous Hidden Ingredient In 5 OTC Male Sexual Enhancement Supplements
5701a9c8-1549-4986-8628-98b33ed50161,2017-04-05T08:00:00.000+08:00,2,"Eli Lilly Spokesperson, Asked If 3-Month Delay In Baricitinib PDUFA Date Announced Jan. 13 Sets New PDUFA Date At Apr. 13, Tells Benzinga 'We Are Not Disclosing A Specific Date For PDUFA'"
cc1814bf-b963-46f7-b566-aad55368e17e,2017-04-05T08:00:00.000+08:00,2,"Eli Lilly Spokesperson, Asked If 3-Month Delay In Baricitinib PDUFA Date Announced Jan. 13 Sets New PDUFA Date At Apr. 13, Tells Benzinga 'We Are Not Disclosing A Specific Date For PDUFA'"
8f3f0ced-ced0-40ec-b145-0f61348c5c6b,2017-03-31T08:00:00.000+08:00,3,Eli Lilly Endowment Reports Open Market Sale Of 210K Shares Of Common Stock At $84.67 Per SEC Filing
4b9b1b1b-958c-447e-8d8d-c612d6c4cb2d,2017-03-31T08:00:00.000+08:00,4,Eli Lilly Endowment Reports Open Market Sale Of 210K Shares Of Common Stock At $84.67 Per SEC Filing
d69adb1e-83e2-47cb-83ca-4a85a053770b,2017-03-28T08:00:00.000+08:00,5,"If Gender Confirmation Becomes A Legal Human Right, Which Corporations Could Benefit?"
35640389-9477-4f4a-a2e2-e5a6bb405dce,2017-03-28T08:00:00.000+08:00,2,IntelGenx Reports Eli Lilly Granted Co. VersaFilm an Exclusive License for Tadalafil Film Under ED Dosing Patent
47daf6e2-947d-4dd0-a3d2-a84bf8e72ff1,2017-03-28T08:00:00.000+08:00,4,"If Gender Confirmation Becomes A Legal Human Right, Which Corporations Could Benefit?"
cff5010d-41a0-411d-b1bd-32d26d34d5d4,2017-03-28T08:00:00.000+08:00,2,IntelGenx Reports Eli Lilly Granted Co. VersaFilm an Exclusive License for Tadalafil Film Under ED Dosing Patent
a146bb34-aec4-4981-acd9-2c7ba2e2ca09,2017-03-24T08:00:00.000+08:00,1,Eli Lilly Announces Plans To Invest $850M In U.S. Operations In 2017
9000a7ce-e0c3-478f-9736-24fb9878b774,2017-03-24T08:00:00.000+08:00,1,Eli Lilly Announces Plans To Invest $850M In U.S. Operations In 2017
1abe83fd-ddeb-43e0-8bfc-c40f80540d89,2017-03-23T08:00:00.000+08:00,3,"Ignyta Announces Exploration Of Strategic Options For Taladegib, Enalbed By New License Agreement With Eli Lilly"
561bac28-94c9-4c2c-bbee-ed88de243739,2017-03-23T08:00:00.000+08:00,3,"Ignyta Announces Exploration Of Strategic Options For Taladegib, Enalbed By New License Agreement With Eli Lilly"
cb263d8f-7942-4b83-8b0f-fddad60deefe,2017-03-20T08:00:00.000+08:00,1,Leerink Presents: Your 2017 Biopharma Catalyst Tracker
c595dc85-355a-42fc-b59d-2e90a73543b3,2017-03-20T08:00:00.000+08:00,4,Eli Lilly Announces MONARCH 2 Trial of Abemaciclib Met Primary Endpoint of Progression Free Survival
29856013-299c-4b8e-a36c-a229518c59c1,2017-03-20T08:00:00.000+08:00,3,Leerink Presents: Your 2017 Biopharma Catalyst Tracker
77c9f7e0-0bea-40cf-8de5-3afaf20befea,2017-03-20T08:00:00.000+08:00,4,Eli Lilly Announces MONARCH 2 Trial of Abemaciclib Met Primary Endpoint of Progression Free Survival
79c4599c-037a-486c-b3ee-aa72ea8a867f,2017-03-17T08:00:00.000+08:00,3,"Eli Lilly, Boehringer Ingelheim Report 'EMPEROR HF clinical trial program will evaluate the efficacy and safety of empagliflozin in patients with chronic heart failure, including those with and without type 2 diabetes'"
64c231ea-649c-40b9-a387-e81334aa47d1,2017-03-17T08:00:00.000+08:00,1,"Eli Lilly, Boehringer Ingelheim Report 'EMPEROR HF clinical trial program will evaluate the efficacy and safety of empagliflozin in patients with chronic heart failure, including those with and without type 2 diabetes'"
ec1697b2-f8a5-4c45-a2c6-e08464a24a0c,2017-03-16T08:00:00.000+08:00,1,Lilly Drops to Low of $84.16 on Volume
3eebd3d6-61c7-4c56-a229-1dc14296d27f,2017-03-16T08:00:00.000+08:00,1,Lilly Drops to Low of $84.16 on Volume
8465723e-0ba6-4bb3-9bd1-3d9d77033ee4,2017-03-07T08:00:00.000+08:00,4,"Cowen Annual Healthcare Conference Continues Today; Presenters Include Regulus, Eli Lilly, Oculus, DexCom, Illumina, Allergan, Kite Pharma, Pfizer, and bluebird bio"
eda0ba4a-385b-4c5b-84b7-86ec8354d2a5,2017-03-07T08:00:00.000+08:00,3,"Cowen Annual Healthcare Conference Continues Today; Presenters Include Regulus, Eli Lilly, Oculus, DexCom, Illumina, Allergan, Kite Pharma, Pfizer, and bluebird bio"
f65c0202-08d7-4cb7-bba6-21b043c8d2e0,2017-03-05T08:00:00.000+08:00,5,New Head-to-Head Data Shows Significantly Higher Response Rates for Lilly's Taltz vs Stelara in Patients with Moderate-to-Severe Plaque Psoriasis
2944462c-f790-4f1d-9e08-40bc2237a920,2017-03-05T08:00:00.000+08:00,5,New Head-to-Head Data Shows Significantly Higher Response Rates for Lilly's Taltz vs Stelara in Patients with Moderate-to-Severe Plaque Psoriasis
1451c117-5107-45b2-af0c-8bb676e48cec,2017-03-03T08:00:00.000+08:00,2,Chi-Med Announces Positive Top-Line Results for FRESCO Phase III Pivotal Registration Trial of Fruquintinib in Patients with Locally Advanced or Metastatic Colorectal Cancer
20ad0de2-f627-49c1-a53a-a0e49baef62c,2017-03-03T08:00:00.000+08:00,5,Chi-Med Announces Positive Top-Line Results for FRESCO Phase III Pivotal Registration Trial of Fruquintinib in Patients with Locally Advanced or Metastatic Colorectal Cancer
414294ef-7415-48a3-823d-c33532711bd5,2017-02-24T08:00:00.000+08:00,2,Carl Icahn's Track Record In Big Pharma
e8ec0cb0-b62a-4ee3-a784-692606338976,2017-02-24T08:00:00.000+08:00,3,Carl Icahn's Track Record In Big Pharma
5a82626a-d859-4d63-9f67-6c70b26e0d2e,2017-02-16T08:00:00.000+08:00,4,"After Merck Stops Study, What Remains Of The Alzheimer's Drug Pipeline?"
effe7460-b1f1-4026-aa9e-0cfe5fd24742,2017-02-16T08:00:00.000+08:00,1,Border Tax Polarizes U.S Companies As Exporters Take Side With Trump Team
1115977b-addc-4781-b20f-dcd4a4900ce2,2017-02-16T08:00:00.000+08:00,2,"After Merck Stops Study, What Remains Of The Alzheimer's Drug Pipeline?"
5bec956c-ed2b-4021-9d03-cf7bdf73de4d,2017-02-16T08:00:00.000+08:00,3,Border Tax Polarizes U.S Companies As Exporters Take Side With Trump Team
e1b6853c-de15-43b6-8cc4-b03f919a570e,2017-02-15T08:00:00.000+08:00,4,Eli Lilly & Incyte Announce Add'l Results From Pivotal RA-BEAM Study In New England Journal Of Medicine
ad71e6f7-3a87-47d9-9455-4d1e3b2eadb1,2017-02-15T08:00:00.000+08:00,5,Eli Lilly & Incyte Announce Add'l Results From Pivotal RA-BEAM Study In New England Journal Of Medicine
f25d916f-187b-40e8-9a57-9bc4f6ae6ada,2017-02-13T08:00:00.000+08:00,5,"UPDATE: Eli Lilly Says, As a Result of Olumiant Approval by EC, Incyte Becomes Eligible to Receive $65M Milestone Payment"
98f6ebfd-3719-4fc9-8577-653ff3e7e70e,2017-02-13T08:00:00.000+08:00,4,Eli Lilly Reports EC Approved Once-Daily Olumiant Tablets for Treatment of Adults with Moderate-to-Severe Active RA
93d8631b-3fe7-4ab0-8e28-32f18442091f,2017-02-13T08:00:00.000+08:00,5,"UPDATE: Eli Lilly Says, As a Result of Olumiant Approval by EC, Incyte Becomes Eligible to Receive $65M Milestone Payment"
84637920-af4d-4536-89b6-daf7f4099399,2017-02-13T08:00:00.000+08:00,3,Eli Lilly Reports EC Approved Once-Daily Olumiant Tablets for Treatment of Adults with Moderate-to-Severe Active RA
44661fac-90cf-45af-a4dd-0d177ca87cb2,2017-02-08T08:00:00.000+08:00,4,Eli Lilly Reports Trulicity Label Updated to Include Use in Combo with Basal Insulin for Adults with Type 2 Diabetes
29ab9e5e-74fc-4653-a426-5830d3b75a25,2017-02-08T08:00:00.000+08:00,4,Eli Lilly Reports Trulicity Label Updated to Include Use in Combo with Basal Insulin for Adults with Type 2 Diabetes
63e4e543-79ed-4542-80ee-11678b8031fd,2017-02-02T08:00:00.000+08:00,2,Eli Lilly Reprots Japan IP High Court Rules In Favor In Invalidation Trials Initiated By Sawai Regarding Vitamin Regimen Patents For Alimta
abfc0e1d-e1ab-4d1f-80da-2a487af170b1,2017-02-02T08:00:00.000+08:00,3,Eli Lilly Reprots Japan IP High Court Rules In Favor In Invalidation Trials Initiated By Sawai Regarding Vitamin Regimen Patents For Alimta
9d529339-f5e5-4fbe-bd29-5906aa643565,2017-01-31T08:00:00.000+08:00,4,"Eli Lilly CEO Says Too Early To Say If Amyloid-Beta Hypothesis For Alzheihmer's Is Wrong, Believes BACE Inhibitors Data Will Shed More Light"
46f937b5-3048-4e78-b10e-a998a33a02ef,2017-01-31T08:00:00.000+08:00,5,"Eli Lilly CEO Says President Trump Didn't Get Into Collaborative Policy Detail In Terms Of U.S. Pricing Environment, Left Meeting With Confidence In People Who Would Work Closely With Legislation Moving Forward"
7c768def-60ac-4a8e-a834-0b6be1993fa2,2017-01-31T08:00:00.000+08:00,4,Eli Lilly Says Quarterly Rev. Growth Led By Volume On Conf. Call
fa4e5553-acf8-49fa-b002-362f3cc18388,2017-01-31T08:00:00.000+08:00,2,US Commercial News Managing Editor Mandy Jackson Tweets: $LLY terminated EXPEDITION PRO study in prodromal Alzheimer's disease.
ce337312-d38c-456c-aac2-e77af3be10f4,2017-01-31T08:00:00.000+08:00,3,"President Trump Doubles Down On Healthcare Criticism, Says Drug Prices Are 'Astronomical'"
a9b24e56-b940-47be-93b2-25c4afb457c0,2017-01-31T08:00:00.000+08:00,3,"Fed Meeting Starts Today, But Focus Remains On Key Earnings Data"
5ca52d7c-7ecc-4ed0-a6b1-7976f6caec36,2017-01-31T08:00:00.000+08:00,4,"CNBC's Meg Tirrell Tweets: $LLY CEO tells Trump tax, deregulation could really help us expand operations"
2cd47b6e-4e62-4627-a7ab-90876b41ab94,2017-01-31T08:00:00.000+08:00,3,"The Market In 5 Minutes: Under Armour's Miss, Apple's Q1 Primer"
0097b60d-c556-4880-a612-d6501308c9dd,2017-01-31T08:00:00.000+08:00,2,"Healthcare Q4: Eli Lilly Beats, Pfizer Misses"
d49a9511-f22c-4728-aa71-bc483d16a5f6,2017-01-31T08:00:00.000+08:00,3,A Peek Into The Markets: U.S. Stock Futures Down; Apple Earnings In Focus
68a54221-2e23-4180-82d6-b7a36d39563e,2017-01-31T08:00:00.000+08:00,3,Lilly Reaffirms FY17 Adj. EPS Outlook $4.05-$4.15 vs $4.10 Est.
6d92cc48-65f2-4003-bfd1-16badf4408a6,2017-01-31T08:00:00.000+08:00,1,"Eli Lilly Reports Q4 EPS $0.95 vs $0.98 Est., Sales $5.761B vs $5.55B Est."
16ff7b30-6061-4e92-a3c5-730398064f12,2017-01-31T08:00:00.000+08:00,3,15 Stocks You Should Be Watching Today
800742c4-0b94-4ed7-96af-35ecc8a7e0da,2017-01-31T08:00:00.000+08:00,5,Jaguar Animal Health +60% Premarket @$0.85 After Announcement of Deal with Lilly Subsidiary
4531c02f-089f-44b4-acf5-b6f08283d023,2017-01-31T08:00:00.000+08:00,4,"Earnings Scheduled For January 31, 2017"
eedc86b1-2732-4d5b-ab4d-07b2aef4cddf,2017-01-31T08:00:00.000+08:00,3,"Jaguar Animal Health, Elanco Announce Global Collaboration for Development, Co-Promotion of Canalevia; Jaguar to Receive Upfront Payment of $1.5M"
39f690f2-080c-4ba3-a4d4-bdd505c7a0db,2017-01-31T08:00:00.000+08:00,4,"Eli Lilly CEO Says Too Early To Say If Amyloid-Beta Hypothesis For Alzheihmer's Is Wrong, Believes BACE Inhibitors Data Will Shed More Light"
68dd93d9-ebe3-492f-ae94-a0a52d5f29e8,2017-01-31T08:00:00.000+08:00,2,"Eli Lilly CEO Says President Trump Didn't Get Into Collaborative Policy Detail In Terms Of U.S. Pricing Environment, Left Meeting With Confidence In People Who Would Work Closely With Legislation Moving Forward"
870a4b20-0c6a-42e8-8ea2-15ad781f1a6a,2017-01-31T08:00:00.000+08:00,2,Eli Lilly Says Quarterly Rev. Growth Led By Volume On Conf. Call
cc1a56d1-dd74-4673-9715-2fefe19fddc7,2017-01-31T08:00:00.000+08:00,1,US Commercial News Managing Editor Mandy Jackson Tweets: $LLY terminated EXPEDITION PRO study in prodromal Alzheimer's disease.
7baf94b7-0b55-4c4e-b48b-ad88c7b6cd08,2017-01-31T08:00:00.000+08:00,3,"President Trump Doubles Down On Healthcare Criticism, Says Drug Prices Are 'Astronomical'"
b446d64d-c860-4804-9b0a-5c116e476f17,2017-01-31T08:00:00.000+08:00,4,"Fed Meeting Starts Today, But Focus Remains On Key Earnings Data"
3723d243-7afb-4434-81a8-3564ad23703c,2017-01-31T08:00:00.000+08:00,5,"CNBC's Meg Tirrell Tweets: $LLY CEO tells Trump tax, deregulation could really help us expand operations"
99a17273-f78a-4743-ac81-39da3ef7c6c5,2017-01-31T08:00:00.000+08:00,3,"The Market In 5 Minutes: Under Armour's Miss, Apple's Q1 Primer"
f1812d12-f4a8-49bc-ab78-917b07d85939,2017-01-31T08:00:00.000+08:00,2,"Healthcare Q4: Eli Lilly Beats, Pfizer Misses"
8987b3be-5a1d-48b5-b0f9-85e240763bac,2017-01-31T08:00:00.000+08:00,1,A Peek Into The Markets: U.S. Stock Futures Down; Apple Earnings In Focus
6affb08a-4001-498b-bebd-ed62bd348356,2017-01-31T08:00:00.000+08:00,4,Lilly Reaffirms FY17 Adj. EPS Outlook $4.05-$4.15 vs $4.10 Est.
8d8fc707-6121-4a46-9a90-6dc4127aa109,2017-01-31T08:00:00.000+08:00,5,"Eli Lilly Reports Q4 EPS $0.95 vs $0.98 Est., Sales $5.761B vs $5.55B Est."
24ec6d6b-02f8-4bdb-ab38-0ec0f2f463e9,2017-01-31T08:00:00.000+08:00,4,15 Stocks You Should Be Watching Today
7a2fe447-bf99-40df-bb95-c97098acb227,2017-01-31T08:00:00.000+08:00,5,Jaguar Animal Health +60% Premarket @$0.85 After Announcement of Deal with Lilly Subsidiary
32dadd52-5c34-4f7d-8f51-2bed537b5b9c,2017-01-31T08:00:00.000+08:00,3,"Earnings Scheduled For January 31, 2017"
c52874f7-08f0-4495-8572-7c9a50de4935,2017-01-31T08:00:00.000+08:00,4,"Jaguar Animal Health, Elanco Announce Global Collaboration for Development, Co-Promotion of Canalevia; Jaguar to Receive Upfront Payment of $1.5M"
3a57b44b-110a-4fbb-9d66-9e60b394bf51,2017-01-30T08:00:00.000+08:00,2,"Recent Weakness In Eli Lilly, Novo Nordisk, Sanofi Due To New York Times Reporting Drug Makers Accused Of Fixing Drug Prices On Insulin"
85867938-2228-4419-847e-8547e49f929f,2017-01-30T08:00:00.000+08:00,2,Taking A Clinical Road Less Traveled: Neurotrope Hopes To Succeed In Alzheimer's Where Competitors Fail
3c48386a-d5ea-4b35-8ef0-bfaf319b5dd1,2017-01-30T08:00:00.000+08:00,3,"A Mixed Bag of Earnings Ahead: Eli Lilly, Pfizer, Exxon Mobil, And Under Armour"
814f5430-6e60-4ccc-8dbc-72bda3c31966,2017-01-30T08:00:00.000+08:00,3,"Mixing It Up: Markets Await Host Of Economic Data, Key Earnings, And Fed Meeting"
