UUID,Date,Sentiment_score,Lsa_summary
829b0488-dcab-4f13-b36e-228c532a1de8,2019-06-03T08:00:00.000+08:00,2,May Portfolio Update - Looking Forward Towards Chaos
8d312390-5f48-4cbe-89e3-6de27bedeb2e,2019-06-03T08:00:00.000+08:00,4,This is Why JPMorgan Chase (JPM) is a Great Dividend Stock
dd4f6532-e56f-477b-b317-7edb64d82b4c,2019-06-03T08:00:00.000+08:00,3,"JPMorgan (JPM) to Expand Into Georgia, Open 40 Branches"
97bd7384-59c8-4803-a14a-194255e3679a,2019-06-01T08:00:00.000+08:00,1,The Panda Edition
eea7e172-a985-4146-b4ee-0e42963a00d3,2019-06-01T08:00:00.000+08:00,1,The Panda Edition
d66459dd-515d-480e-8178-4783041a79f1,2019-05-31T08:00:00.000+08:00,2,"The Zacks Analyst Blog Highlights: JPMorgan, Starbucks, Morgan Stanley, Twitter and IBM"
9d93c997-df4d-4f28-8f22-579adf9f1d0e,2019-05-31T08:00:00.000+08:00,3,"Dow 30 Stock Roundup: BA's Dreamliner Order, MSFT LinkedIn's Drawbridge Buyout Plan"
8e2e9df4-183e-4d82-8490-4b819ba98c81,2019-05-31T08:00:00.000+08:00,4,Interview With REX Shares President Scott Acheychek On The BigBanks MicroSector
1230c4bf-3030-4af1-9948-974931bc53df,2019-05-31T08:00:00.000+08:00,2,"The Zacks Analyst Blog Highlights: JPMorgan, Starbucks, Morgan Stanley, Twitter and IBM"
1bda1f35-16de-4728-9013-8081f791fabf,2019-05-31T08:00:00.000+08:00,3,"Dow 30 Stock Roundup: BA's Dreamliner Order, MSFT LinkedIn's Drawbridge Buyout Plan"
a111928f-f488-4759-8d59-cb51e17124d4,2019-05-31T08:00:00.000+08:00,4,Interview With REX Shares President Scott Acheychek On The BigBanks MicroSector
cd145dfb-311d-42e4-9b56-856c8963bca0,2019-05-30T08:00:00.000+08:00,3,"Top Research Reports for JPMorgan, Starbucks & Morgan Stanley"
9462680e-f481-458e-a153-9d5cccec5658,2019-05-30T08:00:00.000+08:00,5,Value Idea Contest: JPMorgan Still Undervalued
15489390-361d-49c8-8214-c4c672becd2d,2019-05-30T08:00:00.000+08:00,4,Global Payments Scales Up Yet Again
8d6394dc-794e-4171-80c4-d9bcb781275a,2019-05-30T08:00:00.000+08:00,5,UnitedHealth Group: Why I Just Purchased Shares Of This Health Care Leader
e487bb09-c82f-4042-8dfc-88cdcc753fb8,2019-05-30T08:00:00.000+08:00,3,"The Zacks Analyst Blog Highlights: Apple, Intel, JP Morgan, Bank of America and Citigroup"
0cef3c9b-2eb3-4075-abf5-dd3d095450fe,2019-05-30T08:00:00.000+08:00,2,Fidelity (FIS) Ups Borrowing Capacity of Credit Facility
1fed6b03-5208-434d-9d4a-37bf2118cb53,2019-05-30T08:00:00.000+08:00,5,Bank of Montreal: This Canadian Bank Yields 4% And Just Raised Its Dividend
2f4ab22e-cd28-4c71-b8ac-2e11edd8e00d,2019-05-30T08:00:00.000+08:00,4,"Top Research Reports for JPMorgan, Starbucks & Morgan Stanley"
7088674a-c2f4-4669-9cf3-4f16d5145048,2019-05-30T08:00:00.000+08:00,1,Value Idea Contest: JPMorgan Still Undervalued
ca850ce6-b4db-4bdb-a8f8-b43483901f3c,2019-05-30T08:00:00.000+08:00,2,Global Payments Scales Up Yet Again
9fe8ea9d-4bcf-4d56-8fb3-06b5c714c9ab,2019-05-30T08:00:00.000+08:00,5,UnitedHealth Group: Why I Just Purchased Shares Of This Health Care Leader
1f9cb6f4-5f69-4c9e-973c-1a73ed2365d8,2019-05-30T08:00:00.000+08:00,3,"The Zacks Analyst Blog Highlights: Apple, Intel, JP Morgan, Bank of America and Citigroup"
79eb858c-4ba1-476f-8e0b-5779f8a49ffe,2019-05-30T08:00:00.000+08:00,4,Fidelity (FIS) Ups Borrowing Capacity of Credit Facility
d0cbe116-d988-4726-8921-02904a352448,2019-05-30T08:00:00.000+08:00,1,Bank of Montreal: This Canadian Bank Yields 4% And Just Raised Its Dividend
64574701-10e0-4dda-a72c-9ec2d9083198,2019-05-29T08:00:00.000+08:00,4,JPMorgan Chase (JPM) Stock Moves -0.27%: What You Should Know
8857ca18-b6eb-4f20-b2f3-79a47194c948,2019-05-29T08:00:00.000+08:00,3,WeWork working on getting $2.75B credit line - Bloomberg
bce299e6-7f76-4f5d-93e4-f09698604a0d,2019-05-29T08:00:00.000+08:00,5,JPMorgan Building On Strengths Outside Of Banking
a10b7815-77ff-4457-be97-5ff342b5c550,2019-05-29T08:00:00.000+08:00,4,"Wallace Weitz Buys Booking, JPMorgan"
bc5b26a6-38db-428b-8e94-faab96bc23f7,2019-05-29T08:00:00.000+08:00,2,My International Dividend Portfolio
2bb330f1-c8ec-4d5b-abc2-1764914dd95d,2019-05-29T08:00:00.000+08:00,4,JPMorgan Chase (JPM) Stock Moves -0.27%: What You Should Know
4ecc45a0-34cf-4e5d-8741-72b76cd99a07,2019-05-29T08:00:00.000+08:00,3,WeWork working on getting $2.75B credit line - Bloomberg
88a120e7-694b-4ea4-b2a9-289708a09949,2019-05-29T08:00:00.000+08:00,5,JPMorgan Building On Strengths Outside Of Banking
6362b869-2fca-419e-82a2-beac655c0d7a,2019-05-29T08:00:00.000+08:00,4,"Wallace Weitz Buys Booking, JPMorgan"
291a9f80-8f0d-436d-8738-2a2bf896931a,2019-05-29T08:00:00.000+08:00,2,My International Dividend Portfolio
42d1962a-6e23-4e69-952b-a162d8c755c0,2019-05-28T08:00:00.000+08:00,2,The Future Of Banking: JPMorgan Chase & Co. And Others
6b70a43f-8652-45f2-ac67-eaf3fd16fae8,2019-05-28T08:00:00.000+08:00,3,JPMorgan Chase & Co. (JPM) Deutsche Bank Global Financial Services Brokers Conference (Transcript)
f9befebe-8805-4a48-8f84-1e00a7eb488e,2019-05-28T08:00:00.000+08:00,1,"JPMorgan trading revenue falls 4%-5% Y/Y QTD, Dimon says"
55db76e8-e1c5-4f69-8ede-f66c53c47871,2019-05-28T08:00:00.000+08:00,4,Is Fidelity High Dividend ETF (FDVV) a Strong ETF Right Now?
2e286143-0d2b-41a0-b3ef-3237c9ed32d1,2019-05-28T08:00:00.000+08:00,2,Lawsuit Slapped on Global Banks for FX Collusion in Australia
f304ba34-c23c-4b66-955a-99b3c9174f59,2019-05-28T08:00:00.000+08:00,2,The Future Of Banking: JPMorgan Chase & Co. And Others
e50a0e94-7576-4cab-9397-da25d5edd7bd,2019-05-28T08:00:00.000+08:00,3,JPMorgan Chase & Co. (JPM) Deutsche Bank Global Financial Services Brokers Conference (Transcript)
62cd67cb-2d10-464e-9070-2ff11883b8c4,2019-05-28T08:00:00.000+08:00,1,"JPMorgan trading revenue falls 4%-5% Y/Y QTD, Dimon says"
60b0c57b-9b53-42b9-8e5d-8d9f8b16c3bf,2019-05-28T08:00:00.000+08:00,4,Is Fidelity High Dividend ETF (FDVV) a Strong ETF Right Now?
dd0e2068-eaf6-480b-83ad-ceeab0c84c27,2019-05-28T08:00:00.000+08:00,2,Lawsuit Slapped on Global Banks for FX Collusion in Australia
8d92f794-ce85-4637-9d7d-ac6af153194b,2019-05-27T08:00:00.000+08:00,2,Schwab Large-Cap Value ETF: Stay Value Conscious
94858ee9-23e6-4b88-b767-dbfd2bee1ac5,2019-05-27T08:00:00.000+08:00,1,Bank Of America Pullback Opportunity Happens Again
6b47ae10-3a5b-4f8f-9c7f-0d111adabcc6,2019-05-27T08:00:00.000+08:00,2,Schwab Large-Cap Value ETF: Stay Value Conscious
166fb37e-840a-4fdf-85ec-b1ce8586f2f7,2019-05-27T08:00:00.000+08:00,1,Bank Of America Pullback Opportunity Happens Again
d262261f-debf-419b-90d3-ff09aedcbacd,2019-05-26T08:00:00.000+08:00,3,"Walmart's 5260, Computex And Healthcare Headwinds (Stocks To Watch Podcast)"
401c5bf7-c3cd-467a-b10c-71e20c94289b,2019-05-26T08:00:00.000+08:00,2,"Walmart's 5260, Computex And Healthcare Headwinds (Stocks To Watch Podcast)"
d5f78a2f-64b1-4ebd-b290-41a83ecd834b,2019-05-25T08:00:00.000+08:00,2,"Stocks To Watch: Walmart's 5260, Computex And Healthcare Headwinds"
6aa864c6-4c59-47d9-978e-bc59b2564983,2019-05-25T08:00:00.000+08:00,2,"Stocks To Watch: Walmart's 5260, Computex And Healthcare Headwinds"
8213279a-bc0c-4c2c-91d3-889591a97a20,2019-05-24T08:00:00.000+08:00,1,"US Indexes Close Higher Friday, but Report Consecutive Weekly Losses"
ceb7d615-dd61-4df7-b7bf-17c2fdbeb845,2019-05-24T08:00:00.000+08:00,3,"US Indexes Close Higher Friday, but Report Consecutive Weekly Losses"
0a658185-66ee-431c-bb09-4d8059e83a19,2019-05-23T08:00:00.000+08:00,4,Hedge Funds' Favorite Bets in –st-Quarter —…–9
5ffdcc65-e793-4829-ad92-f73044dd7f28,2019-05-23T08:00:00.000+08:00,5,What Makes JPMorgan a Better Stock Than Bank of America?
c2242e14-b916-48a5-902d-6f5fe58c237b,2019-05-23T08:00:00.000+08:00,3,Hedge Funds' Favorite Bets in –st-Quarter —…–9
5502fb00-e753-4100-9a5d-524e967ed529,2019-05-23T08:00:00.000+08:00,5,What Makes JPMorgan a Better Stock Than Bank of America?
2989d299-8509-4eae-98c1-8ea432142d57,2019-05-22T08:00:00.000+08:00,4,3 Tech Stocks for Growth Investors to Buy Right Now
e472482a-4b07-4e01-b1a3-a6e3c4e4f6c5,2019-05-22T08:00:00.000+08:00,2,Dow Dogs Digging: Listing The Top Stocks By Yield And Net Gains For June
7ea9e8fc-4887-4798-90bf-50816424ea41,2019-05-22T08:00:00.000+08:00,1,Tracking Glenn Greenberg's Brave Warrior Advisors Portfolio - Q1 2019 Update
ea6a22df-c6fe-43f7-bad2-ae0f31a8649c,2019-05-22T08:00:00.000+08:00,4,"Visa, Chase announce tap-and-pay for NYC subways, buses"
98e33c82-09c9-4f36-acc3-679b5a32ba89,2019-05-22T08:00:00.000+08:00,5,3 Tech Stocks for Growth Investors to Buy Right Now
595c8610-1799-407f-abf1-5262f5ce431b,2019-05-22T08:00:00.000+08:00,2,Dow Dogs Digging: Listing The Top Stocks By Yield And Net Gains For June
8e607b7f-b30f-492a-8d36-627e801c3e48,2019-05-22T08:00:00.000+08:00,4,Tracking Glenn Greenberg's Brave Warrior Advisors Portfolio - Q1 2019 Update
5c776d78-160c-4978-bfd8-8d17a43a62d9,2019-05-22T08:00:00.000+08:00,5,"Visa, Chase announce tap-and-pay for NYC subways, buses"
5564e37d-4616-48ef-86f1-4062ad4470ca,2019-05-21T08:00:00.000+08:00,3,"Berkshire Buys Amazon.com, But Likes JPMorgan More"
e1839084-2c17-4864-8d1b-26e82f48e6fc,2019-05-21T08:00:00.000+08:00,4,JPMorgan Chase declares $0.80 dividend
4db06944-4a70-4d7d-87cf-990a5200a28a,2019-05-21T08:00:00.000+08:00,2,BofA Consolidates Branch Network Amid Rise in Digital Usage
7a992227-c08e-4891-9879-f7287e546880,2019-05-21T08:00:00.000+08:00,5,8% Shareholder Yield: JPMorgan Chase Is A Strong Buy
1605f044-ef2a-4e27-99a2-18fdfdad6067,2019-05-21T08:00:00.000+08:00,4,"Berkshire Buys Amazon.com, But Likes JPMorgan More"
58d4c077-0f91-47b8-a2aa-ec4a8e48b258,2019-05-21T08:00:00.000+08:00,3,JPMorgan Chase declares $0.80 dividend
6d3f148e-3082-4745-a564-b7b7b7d04e21,2019-05-21T08:00:00.000+08:00,2,BofA Consolidates Branch Network Amid Rise in Digital Usage
9d7a3ea0-7e9d-4e2c-99ec-5eee996c09b2,2019-05-21T08:00:00.000+08:00,5,8% Shareholder Yield: JPMorgan Chase Is A Strong Buy
769bba03-ab4e-4cf3-923c-d886c16db269,2019-05-20T08:00:00.000+08:00,4,Stock Buyback Frenzy: Was This An Effective Use of Capital?
cb68c907-7543-4d8b-8e78-724f7b9d8e2d,2019-05-20T08:00:00.000+08:00,5,JPMorgan Chase (JPM) Gains As Market Dips: What You Should Know
7f67ac84-7c78-415a-a175-23a354768884,2019-05-20T08:00:00.000+08:00,4,"JPMorgan Expands Into Healthcare Payments, to Buy InstaMed"
74d4297b-233a-4fbf-bf68-5470de63f694,2019-05-20T08:00:00.000+08:00,2,Tracking George Soros's Portfolio - Q1 2019 Update
be6b0004-f043-4637-a81d-b64394d47858,2019-05-20T08:00:00.000+08:00,4,Stock Buyback Frenzy: Was This An Effective Use of Capital?
b3fb6db9-0b5e-4c9c-930d-9548416a1dd9,2019-05-20T08:00:00.000+08:00,5,JPMorgan Chase (JPM) Gains As Market Dips: What You Should Know
46991662-cc9e-4ca0-b80e-73bd3a93e427,2019-05-20T08:00:00.000+08:00,4,"JPMorgan Expands Into Healthcare Payments, to Buy InstaMed"
ecc2ab37-8d98-4151-a0e9-dd95337c75e7,2019-05-20T08:00:00.000+08:00,3,Tracking George Soros's Portfolio - Q1 2019 Update
88c89d8c-b1e5-4fb8-b0a1-100f3fa7baf5,2019-05-19T08:00:00.000+08:00,4,"Warren Buffett's Berkshire Hathaway Buys JPMorgan Chase & Co, Amazon. ..."
b8488faa-50e5-49ca-a7f8-01575f1e4c68,2019-05-19T08:00:00.000+08:00,5,"JPMorgan Chase, Health Care And The 'New' Modern Corporation"
037d8855-2db1-4e92-bcca-39f6e1440863,2019-05-19T08:00:00.000+08:00,4,Retail On Display (Stocks To Watch Podcast)
6fed5e38-0000-42b2-b684-36e68d825c7a,2019-05-19T08:00:00.000+08:00,5,"Warren Buffett's Berkshire Hathaway Buys JPMorgan Chase & Co, Amazon. ..."
6f7546df-4704-4b6b-8248-f13f0a3c2f7c,2019-05-19T08:00:00.000+08:00,3,"JPMorgan Chase, Health Care And The 'New' Modern Corporation"
6e206ecb-84eb-4311-a2df-5e85b9c45258,2019-05-19T08:00:00.000+08:00,4,Retail On Display (Stocks To Watch Podcast)
500599b6-431b-4c87-a5d6-fee2b3ec2b31,2019-05-18T08:00:00.000+08:00,2,Stocks To Watch: Retail On Display
bfa3479c-f62a-4d8d-95b1-58c38b920c56,2019-05-18T08:00:00.000+08:00,4,Stocks To Watch: Retail On Display
0d645207-9623-47db-9585-85b1b858f1c1,2019-05-17T08:00:00.000+08:00,5,"JPMorgan, Goldman Sachs Are Making Their Biggest Buyouts In Years"
65136295-9681-42f4-81bd-c2a16c3eeb6a,2019-05-17T08:00:00.000+08:00,2,"Regional banks manage gains, big banks waver"
ab6e8786-e6d3-4035-b978-6263bfbc668b,2019-05-17T08:00:00.000+08:00,4,JPMorgan to buy healthcare payments tech firm for over $500M
38fcb358-51e7-4803-8df0-736fe4db0eb5,2019-05-17T08:00:00.000+08:00,3,"Dow 30 Stock Roundup: Walmart, Cisco Earnings Impress"
78eed46e-cb1e-41d0-8756-3de6b5645fc8,2019-05-17T08:00:00.000+08:00,2,Global Banks to Pay $1.2B in Settlement for FX Manipulation
9377257b-c73e-483b-b073-f567bc11cee1,2019-05-17T08:00:00.000+08:00,3,Tracking Warren Buffett's Berkshire Hathaway Portfolio - Q1 2019 Update
e5195bda-8283-4904-a9c6-305055185584,2019-05-17T08:00:00.000+08:00,4,"JPMorgan, Goldman Sachs Are Making Their Biggest Buyouts In Years"
6a96c281-2c43-4ddb-906d-1a50b44da505,2019-05-17T08:00:00.000+08:00,1,"Regional banks manage gains, big banks waver"
ab21c73b-17ed-4499-ba0a-a79e8a640d3b,2019-05-17T08:00:00.000+08:00,5,JPMorgan to buy healthcare payments tech firm for over $500M
f5085934-2ea7-494d-badb-21e489ff8d45,2019-05-17T08:00:00.000+08:00,2,"Dow 30 Stock Roundup: Walmart, Cisco Earnings Impress"
58f1824b-6846-4d94-95d3-0bb8a8b0801d,2019-05-17T08:00:00.000+08:00,1,Global Banks to Pay $1.2B in Settlement for FX Manipulation
548db8bb-0f15-4fb1-9580-44d5a2aa6110,2019-05-17T08:00:00.000+08:00,3,Tracking Warren Buffett's Berkshire Hathaway Portfolio - Q1 2019 Update
a32d8bc3-929d-4c02-b4b8-a638ab35c561,2019-05-16T08:00:00.000+08:00,4,"Hi-Line Capital Management, LLC Buys Liberty Global PLC, JPMorgan Chase, Affiliated Managers ..."
6dd99038-5457-4ff8-8afa-1430bf79186d,2019-05-16T08:00:00.000+08:00,5,From TIC's Big March Number Right To Powell's Future Rate Cut(s)
a1eddd9d-5bbb-4388-a7c6-f20faa00b155,2019-05-16T08:00:00.000+08:00,4,Stock Buyback Frenzy: How This Will Effect You
9a88334d-b4f0-410a-b112-a70f4622918d,2019-05-16T08:00:00.000+08:00,3,"German prosecutors focus on JPM, BNY, Citi over ADR taxes - Handelsblatt"
b59c4524-f906-4884-b217-2eb9f1eb7b9e,2019-05-16T08:00:00.000+08:00,5,JPMorgan moves to No. 2 in Forbes Global 2000 list
3f2aba5b-08cc-4d06-9b86-77033d54c17b,2019-05-16T08:00:00.000+08:00,1,UBS Group Cuts More Than 150 Jobs Amid Plans to Save Costs
f662104f-9ae5-48fa-a14b-a84c2847cf2f,2019-05-16T08:00:00.000+08:00,2,A Protracted Trade Dispute (Wall Street Breakfast Podcast)
01bd5321-f75f-48ba-af40-6945ba139bd3,2019-05-16T08:00:00.000+08:00,2,A Protracted Trade Dispute (Wall Street Breakfast Podcast)
29d94099-6d06-4fc5-8f72-64cc6c5508f5,2019-05-16T08:00:00.000+08:00,2,Wall Street Breakfast: A Protracted Trade Dispute
c62c8277-c072-49f2-892b-f8026f58515c,2019-05-16T08:00:00.000+08:00,1,EU fines five banks €1B for forex rigging
6f9a2862-bafc-4ccf-99cf-48b52940d1db,2019-05-16T08:00:00.000+08:00,4,"Hi-Line Capital Management, LLC Buys Liberty Global PLC, JPMorgan Chase, Affiliated Managers ..."
20a96c4d-3d54-49e1-adbe-7d2760539a32,2019-05-16T08:00:00.000+08:00,3,From TIC's Big March Number Right To Powell's Future Rate Cut(s)
a78e5c14-9263-4358-a49e-52c218baf0bd,2019-05-16T08:00:00.000+08:00,4,Stock Buyback Frenzy: How This Will Effect You
49919613-c6c2-4052-a8e8-bb87ceb97797,2019-05-16T08:00:00.000+08:00,3,"German prosecutors focus on JPM, BNY, Citi over ADR taxes - Handelsblatt"
69e2082a-43ea-423d-9dca-556e18762f22,2019-05-16T08:00:00.000+08:00,5,JPMorgan moves to No. 2 in Forbes Global 2000 list
095d9216-0352-4655-b8a9-2f7590a8f0ce,2019-05-16T08:00:00.000+08:00,1,UBS Group Cuts More Than 150 Jobs Amid Plans to Save Costs
f48484cc-8e9c-41a9-9c58-5635b285a7e8,2019-05-16T08:00:00.000+08:00,2,A Protracted Trade Dispute (Wall Street Breakfast Podcast)
73f7995c-c9b2-4574-b898-7d3d07970d77,2019-05-16T08:00:00.000+08:00,2,A Protracted Trade Dispute (Wall Street Breakfast Podcast)
0c9634a7-a43b-40ec-8799-ee5424505753,2019-05-16T08:00:00.000+08:00,2,Wall Street Breakfast: A Protracted Trade Dispute
a72d9ee4-9ea2-448a-b67c-6968851d2462,2019-05-16T08:00:00.000+08:00,3,EU fines five banks €1B for forex rigging
f252a746-c9c5-4166-94fe-db8c216d1a14,2019-05-15T08:00:00.000+08:00,4,Understanding What's Inside Financial Sector Indices & Introducing A Big Bank Index
7de9911e-761e-4151-a937-31750ef71afb,2019-05-15T08:00:00.000+08:00,5,JPMorgan's investing app brings in newbies - Bloomberg
d926d17f-010c-4eb5-833f-35b423906d48,2019-05-15T08:00:00.000+08:00,2,"Toroso Investments, LLC Buys Invesco CEF Income Composite, LINE Corp, Opera, Sells Thomson ..."
9cff7e7d-90ae-4f7b-a96c-b1320ce1b663,2019-05-15T08:00:00.000+08:00,4,"Tiger Management Buys Facebook Inc, Camping World Holdings Inc, Apollo Global Management LLC, ..."
4ab84659-6932-4ade-8443-d79ae466397c,2019-05-15T08:00:00.000+08:00,3,JPMorgan Chase April card delinquency rate falls from March
fe32bf9c-6b5b-4e21-94a3-6672e3b28cae,2019-05-15T08:00:00.000+08:00,2,"InterOcean Capital, LLC Buys FedEx Corp, JPMorgan Chase, PepsiCo Inc, Sells Starbucks Corp, ..."
f2f7816e-690b-4e6b-ad1d-715ac4002cac,2019-05-15T08:00:00.000+08:00,1,Tracking Ken Fisher's Fisher Asset Management Portfolio - Q1 2019 Update
e2c4c634-effc-4054-9a98-0a6c3c9b4fda,2019-05-15T08:00:00.000+08:00,2,Dogcatcher's Safety Check Of 21 Stocks In Kiplinger/Barron's Dividend Elite For May
74db2159-237a-4c75-8211-202c01ee51a6,2019-05-15T08:00:00.000+08:00,3,Understanding What's Inside Financial Sector Indices & Introducing A Big Bank Index
f26624ef-c3d4-45f7-b4dc-69ddd9229e6b,2019-05-15T08:00:00.000+08:00,4,JPMorgan's investing app brings in newbies - Bloomberg
02c306e9-6e0c-4f3b-85be-03f4a805fff0,2019-05-15T08:00:00.000+08:00,5,"Toroso Investments, LLC Buys Invesco CEF Income Composite, LINE Corp, Opera, Sells Thomson ..."
30592df9-3877-49b4-b51a-4cd223077f2d,2019-05-15T08:00:00.000+08:00,1,"Tiger Management Buys Facebook Inc, Camping World Holdings Inc, Apollo Global Management LLC, ..."
979f8e49-55ce-457f-bd26-64f3165b3409,2019-05-15T08:00:00.000+08:00,4,JPMorgan Chase April card delinquency rate falls from March
9fff451c-a9b0-4740-a241-d740e818304f,2019-05-15T08:00:00.000+08:00,3,"InterOcean Capital, LLC Buys FedEx Corp, JPMorgan Chase, PepsiCo Inc, Sells Starbucks Corp, ..."
13877ec7-42ac-43a0-ab44-efdb19e5dd6d,2019-05-15T08:00:00.000+08:00,2,Tracking Ken Fisher's Fisher Asset Management Portfolio - Q1 2019 Update
e4fe7210-5336-41bc-a4ec-584d26ab78d3,2019-05-15T08:00:00.000+08:00,5,Dogcatcher's Safety Check Of 21 Stocks In Kiplinger/Barron's Dividend Elite For May
85797b1d-7d56-41c0-b55a-6a0ce65eaa35,2019-05-14T08:00:00.000+08:00,4,"Brown Advisory Securities, LLC Buys JPMorgan Chase, Spirit AeroSystems Holdings Inc, iShares ..."
8a166de5-c5b5-4060-a804-e353459b61c3,2019-05-14T08:00:00.000+08:00,2,"Jump Trading, LLC Buys SPDR S&P 5……, SPDR MidCap Trust Series I, iShares Core S&P ..."
21209728-c78b-4de0-91a8-ed2e6806d3ab,2019-05-14T08:00:00.000+08:00,3,"Weitz Investment Management Inc Buys Booking Holdings Inc, JPMorgan Chase, Box Inc, Sells ..."
6218f2b0-b06a-48a2-a793-69c1431eccd9,2019-05-14T08:00:00.000+08:00,4,Saving Capitalism: Some Modest Proposals
a7b44ad5-ec09-405d-bb05-4e0bfd359784,2019-05-14T08:00:00.000+08:00,5,Financials bounce back after a blue Monday
f4fb9eaa-e92f-4724-85e1-59c2ee81ae1c,2019-05-14T08:00:00.000+08:00,1,"The Zacks Analyst Blog Highlights: Teva, Amazon, Berkshire and JPMorgan"
78670ef5-f8bb-4646-9f37-ad9dc3c8af73,2019-05-14T08:00:00.000+08:00,2,"Brown Advisory Securities, LLC Buys JPMorgan Chase, Spirit AeroSystems Holdings Inc, iShares ..."
0ae21042-211f-420e-91f0-dd8895d1a08f,2019-05-14T08:00:00.000+08:00,3,"Jump Trading, LLC Buys SPDR S&P 5……, SPDR MidCap Trust Series I, iShares Core S&P ..."
e4d6fb64-568e-4e6e-ab4e-7f5ccd9aa93c,2019-05-14T08:00:00.000+08:00,4,"Weitz Investment Management Inc Buys Booking Holdings Inc, JPMorgan Chase, Box Inc, Sells ..."
78b5eab0-d534-4923-975b-d57f2a028163,2019-05-14T08:00:00.000+08:00,1,Saving Capitalism: Some Modest Proposals
71bd72e8-472d-40be-839a-b1bdcf76ce3a,2019-05-14T08:00:00.000+08:00,3,Financials bounce back after a blue Monday
3dd3932d-7402-4594-ba4d-41d5438f722e,2019-05-14T08:00:00.000+08:00,2,"The Zacks Analyst Blog Highlights: Teva, Amazon, Berkshire and JPMorgan"
df966eb6-7199-4973-9dc9-d442ae169349,2019-05-13T08:00:00.000+08:00,1,"States Expand Suit Against Teva & Others, Shares Plunge"
07ed212e-1311-4176-b7cd-5c14cb45d443,2019-05-13T08:00:00.000+08:00,3,"HBK Sorce Advisory LLC Buys First Trust Low Duration Opportunities ETF, JPMorgan Chase, ..."
fa95663e-06ed-4bf2-9cc2-0bc361bcc5f1,2019-05-13T08:00:00.000+08:00,4,"Tiverton Asset Management Llc Buys A.O. Smith Corp, JPMorgan Chase, Comcast Corp, Sells Celgene ..."
3be6fb32-1acb-43fa-bad1-7eaff1d75998,2019-05-13T08:00:00.000+08:00,3,"Forefront Analytics, LLC Buys iShares …-5 Year TIPS Bond, iShares Floating Rate Bond, SPDR ..."
008863b6-9203-4b3d-9277-f91ed8b11e6b,2019-05-13T08:00:00.000+08:00,2,"Arlington Financial Advisors, LLC Buys First Trust North American Energy Infrastructure F, ..."
d9f24579-9a77-43f5-b466-080471dc9024,2019-05-13T08:00:00.000+08:00,1,Banks not spared in trade war-related selloff
6b03c0fb-953f-43db-b826-45dc3a4403b7,2019-05-13T08:00:00.000+08:00,5,JP Morgan (JPM) Upgraded to Buy: Here's Why
b1c917ea-0c85-44ed-b8d0-fe0504ce1882,2019-05-13T08:00:00.000+08:00,3,Should iShares Morningstar Large-Cap Value ETF (JKF) Be on Your Investing Radar?
7330b584-0930-404c-875d-cc21b12adaa8,2019-05-13T08:00:00.000+08:00,2,"Microsoft, Starbucks And The Ethereum Blockchain"
28a5e516-30c1-48b1-a468-8bef2a1c2598,2019-05-13T08:00:00.000+08:00,1,"States Expand Suit Against Teva & Others, Shares Plunge"
d85bd5b4-13a4-4099-9cb3-57e9aeff2d3e,2019-05-13T08:00:00.000+08:00,3,"HBK Sorce Advisory LLC Buys First Trust Low Duration Opportunities ETF, JPMorgan Chase, ..."
22ef6819-bfa1-4456-829b-ccde526d5ff5,2019-05-13T08:00:00.000+08:00,2,"Tiverton Asset Management Llc Buys A.O. Smith Corp, JPMorgan Chase, Comcast Corp, Sells Celgene ..."
efe957ef-e649-456f-83ab-014b3ec9390e,2019-05-13T08:00:00.000+08:00,4,"Forefront Analytics, LLC Buys iShares …-5 Year TIPS Bond, iShares Floating Rate Bond, SPDR ..."
2f382182-f7c4-46c4-bf83-f375f7543e09,2019-05-13T08:00:00.000+08:00,3,"Arlington Financial Advisors, LLC Buys First Trust North American Energy Infrastructure F, ..."
2b2b43e2-042b-4a1f-adee-9615d1efbbb6,2019-05-13T08:00:00.000+08:00,2,Banks not spared in trade war-related selloff
08263710-547f-4bde-867a-45939f718bfb,2019-05-13T08:00:00.000+08:00,5,JP Morgan (JPM) Upgraded to Buy: Here's Why
349a8508-b139-455a-8db7-e9f187086305,2019-05-13T08:00:00.000+08:00,3,Should iShares Morningstar Large-Cap Value ETF (JKF) Be on Your Investing Radar?
c825ad05-b1b1-4f2d-81ed-2f97e0c4ba75,2019-05-13T08:00:00.000+08:00,4,"Microsoft, Starbucks And The Ethereum Blockchain"
1b4c2a0d-9fff-4a7a-aa93-80d267aae3bf,2019-05-12T08:00:00.000+08:00,1,"Top Five Weekend Stock Stories - May 12, 2019"
25278bd0-d6d6-4a84-8089-206a602cdfb8,2019-05-12T08:00:00.000+08:00,4,Why Is JP Morgan (JPM) Up 5.9% Since Last Earnings Report?
de4cabc6-1704-458b-b9ed-e79d8eb0e87d,2019-05-12T08:00:00.000+08:00,3,"China Redux, 13F Season And Blockchain Blockbuster (Stocks To Watch Podcast)"
36af2d86-6206-4bdc-ad13-9c3f3772bf1a,2019-05-12T08:00:00.000+08:00,2,"Top Five Weekend Stock Stories - May 12, 2019"
e4abd367-e08e-45a5-aef3-c03f3655d3d0,2019-05-12T08:00:00.000+08:00,4,Why Is JP Morgan (JPM) Up 5.9% Since Last Earnings Report?
